                    1   2.0246960538402701        5.1704594069020793        3.1374219541177770
                    2   2.0246861788354922        5.1704495825371843        3.1374219034778941
                    3   2.0246763000523602        5.1704397558318798        3.1374218514000667
                    4   2.0246664174916860        5.1704299267860261        3.1374217978852461
                    5   2.0246565311542986        5.1704200953994830        3.1374217429344018
                    6   2.0246466410410147        5.1704102616721110        3.1374216865484899
                    7   2.0246367471526656        5.1704004256037708        3.1374216287284811
                    8   2.0246268494900725        5.1703905871943210        3.1374215694753378
                    9   2.0246169480540654        5.1703807464436249        3.1374215087900268
                   10   2.0246070428454770        5.1703709033515421        3.1374214466735211
                   11   2.0245971338651403        5.1703610579179333        3.1374213831267932
                   12   2.0245872211138884        5.1703512101426590        3.1374213181508157
                   13   2.0245773045925599        5.1703413600255814        3.1374212517465647
                   14   2.0245673843019873        5.1703315075665603        3.1374211839150132
                   15   2.0245574602430159        5.1703216527654590        3.1374211146571431
                   16   2.0245475324164848        5.1703117956221387        3.1374210439739323
                   17   2.0245376008232396        5.1703019361364611        3.1374209718663648
                   18   2.0245276654641255        5.1702920743082883        3.1374208983354235
                   19   2.0245177263399872        5.1702822101374810        3.1374208233820924
                   20   2.0245077834516789        5.1702723436239033        3.1374207470073618
                   21   2.0244978368000472        5.1702624747674175        3.1374206692122160
                   22   2.0244878863859470        5.1702526035678860        3.1374205899976473
                   23   2.0244779322102353        5.1702427300251701        3.1374205093646514
                   24   2.0244679742737657        5.1702328541391349        3.1374204273142170
                   25   2.0244580125773992        5.1702229759096419        3.1374203438473436
                   26   2.0244480471219934        5.1702130953365559        3.1374202589650237
                   27   2.0244380779084143        5.1702032124197395        3.1374201726682611
                   28   2.0244281049375217        5.1701933271590566        3.1374200849580514
                   29   2.0244181282101881        5.1701834395543695        3.1374199958354048
                   30   2.0244081477272737        5.1701735496055452        3.1374199053013148
                   31   2.0243981634896557        5.1701636573124459        3.1374198133567961
                   32   2.0243881754982027        5.1701537626749356        3.1374197200028533
                   33   2.0243781837537878        5.1701438656928804        3.1374196252404936
                   34   2.0243681882572861        5.1701339663661443        3.1374195290707281
                   35   2.0243581890095763        5.1701240646945905        3.1374194314945720
                   36   2.0243481860115380        5.1701141606780876        3.1374193325130366
                   37   2.0243381792640527        5.1701042543164979        3.1374192321271410
                   38   2.0243281687679984        5.1700943456096891        3.1374191303378955
                   39   2.0243181545242694        5.1700844345575243        3.1374190271463314
                   40   2.0243081365337452        5.1700745211598713        3.1374189225534601
                   41   2.0242981147973151        5.1700646054165960        3.1374188165603054
                   42   2.0242880893158715        5.1700546873275632        3.1374187091678944
                   43   2.0242780600903094        5.1700447668926417        3.1374186003772540
                   44   2.0242680271215163        5.1700348441116963        3.1374184901894062
                   45   2.0242579904103959        5.1700249189845948        3.1374183786053873
                   46   2.0242479499578412        5.1700149915112030        3.1374182656262244
                   47   2.0242379057647533        5.1700050616913895        3.1374181512529500
                   48   2.0242278578320363        5.1699951295250219        3.1374180354866006
                   49   2.0242178061605900        5.1699851950119662        3.1374179183282100
                   50   2.0242077507513239        5.1699752581520917        3.1374177997788184
                   51   2.0241976916051434        5.1699653189452661        3.1374176798394635
                   52   2.0241876287229599        5.1699553773913589        3.1374175585111872
                   53   2.0241775621056823        5.1699454334902359        3.1374174357950326
                   54   2.0241674917542261        5.1699354872417675        3.1374173116920447
                   55   2.0241574176695054        5.1699255386458223        3.1374171862032694
                   56   2.0241473398524379        5.1699155877022704        3.1374170593297537
                   57   2.0241372583039410        5.1699056344109806        3.1374169310725466
                   58   2.0241271730249366        5.1698956787718213        3.1374168014327015
                   59   2.0241170840163498        5.1698857207846647        3.1374166704112714
                   60   2.0241069912790994        5.1698757604493792        3.1374165380093064
                   61   2.0240968948141216        5.1698657977658344        3.1374164042278734
                   62   2.0240867946223315        5.1698558327339024        3.1374162690680154
                   63   2.0240766907046694        5.1698458653534534        3.1374161325308023
                   64   2.0240665830620670        5.1698358956243577        3.1374159946172955
                   65   2.0240564716954546        5.1698259235464876        3.1374158553285532
                   66   2.0240463566057709        5.1698159491197142        3.1374157146656430
                   67   2.0240362377939536        5.1698059723439087        3.1374155726296311
                   68   2.0240261152609405        5.1697959932189432        3.1374154292215835
                   69   2.0240159890076774        5.1697860117446890        3.1374152844425747
                   70   2.0240058590351060        5.1697760279210216        3.1374151382936706
                   71   2.0239957253441698        5.1697660417478097        3.1374149907759463
                   72   2.0239855879358220        5.1697560532249280        3.1374148418904801
                   73   2.0239754468110047        5.1697460623522495        3.1374146916383414
                   74   2.0239653019706756        5.1697360691296481        3.1374145400206137
                   75   2.0239551534157840        5.1697260735569968        3.1374143870383735
                   76   2.0239450011472861        5.1697160756341685        3.1374142326927039
                   77   2.0239348451661403        5.1697060753610398        3.1374140769846868
                   78   2.0239246854733053        5.1696960727374819        3.1374139199154096
                   79   2.0239145220697430        5.1696860677633723        3.1374137614859570
                   80   2.0239043549564117        5.1696760604385847        3.1374136016974132
                   81   2.0238941841342819        5.1696660507629941        3.1374134405508740
                   82   2.0238840096043158        5.1696560387364752        3.1374132780474269
                   83   2.0238738313674851        5.1696460243589044        3.1374131141881669
                   84   2.0238636494247610        5.1696360076301584        3.1374129489741889
                   85   2.0238534637771148        5.1696259885501128        3.1374127824065883
                   86   2.0238432744255181        5.1696159671186432        3.1374126144864611
                   87   2.0238330813709551        5.1696059433356263        3.1374124452149150
                   88   2.0238228846143915        5.1695959172009411        3.1374122745930366
                   89   2.0238126841568183        5.1695858887144626        3.1374121026219419
                   90   2.0238024799992149        5.1695758578760689        3.1374119293027323
