                    1  0.99196488359545365       0.99362413978353625       0.91246513496590453        1.3211681243676484E-005
                    2  0.99196181802036565       0.99362949347167329       0.91246197805439655        1.2585572769071247E-005
                    3  0.99195875032144865       0.99363484242900901       0.91245881929258976        1.1959077091026385E-005
                    4  0.99195568049407523       0.99364018665210008       0.91245565867617318        1.1332200977690818E-005
                    5  0.99195260853356282       0.99364552613746704       0.91245249620078273        1.0704951230662897E-005
                    6  0.99194953443516221       0.99365086088159382       0.91244933186199306        1.0077334684532450E-005
                    7  0.99194645819405991       0.99365619088092483       0.91244616565531789        9.4493582063382422E-006
                    8  0.99194337980537095       0.99366151613186904       0.91244299757620406        8.8210286950820592E-006
                    9  0.99194029926415239       0.99366683663079636       0.91243982762004427        8.1923530811842772E-006
                   10  0.99193721656540235       0.99367215237404083       0.91243665578217614        7.5633383259954713E-006
                   11  0.99193413170405009       0.99367746335789520       0.91243348205787256        6.9339914212047348E-006
                   12  0.99193104467495852       0.99368276957861867       0.91243030644234402        6.3043193883596455E-006
                   13  0.99192795547293300       0.99368807103243073       0.91242712893074795        5.6743292782822836E-006
                   14  0.99192486409271341       0.99369336771551187       0.91242394951818007        5.0440281705181815E-006
                   15  0.99192177052898145       0.99369865962400783       0.91242076819968132        4.4134231727852882E-006
                   16  0.99191867477635209       0.99370394675402318       0.91241758497023062        3.7825214204097534E-006
                   17  0.99191557682937948       0.99370922910162673       0.91241439982474992        3.1513300757423818E-006
                   18  0.99191247668256211       0.99371450666284922       0.91241121275810910        2.5198563275823401E-006
                   19  0.99190937433033088       0.99371977943368128       0.91240802376511509        1.8881073905845125E-006
                   20  0.99190626976705676       0.99372504741007806       0.91240483284051799        1.2560905046940404E-006
                   21  0.99190316298705705       0.99373031058795669       0.91240163997901880        6.2381293451593558E-007
                   22  0.99190005398458336       0.99373556896319437       0.91239844517525615        8.7180312787766407E-009
                   23  0.99189694275382934       0.99374082253163221       0.91239524842381536        6.4149508054648201E-007
